date,sales,onpromotion,transactions,oil_price,holiday_count,is_holiday,year,month,quarter,day_of_week,day_of_year,week_of_year,is_weekend,month_sin,month_cos,dow_sin,dow_cos
2015-04-30,432612.141938,3267,79564.0,59.62,0.0,0.0,2015,4,2,3,120,18,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
2015-05-01,674509.400095,5555,94567.0,59.1,1.0,1.0,2015,5,2,4,121,18,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2015-05-02,711052.273896,1343,100716.0,59.04,0.0,0.0,2015,5,2,5,122,18,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2015-05-03,742887.785029,1381,94618.0,58.980000000000004,0.0,0.0,2015,5,2,6,123,18,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2015-05-04,556245.147953,1282,84198.0,58.92,0.0,0.0,2015,5,2,0,124,19,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2015-05-05,509493.227021,1240,82729.0,60.38,0.0,0.0,2015,5,2,1,125,19,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2015-05-06,504999.550962,1340,83390.0,60.93,0.0,0.0,2015,5,2,2,126,19,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2015-05-07,444082.309939,3372,80437.0,58.99,0.0,0.0,2015,5,2,3,127,19,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2015-05-08,481304.22297,5130,85892.0,59.41,0.0,0.0,2015,5,2,4,128,19,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2015-05-09,706705.4400759999,1156,115616.0,59.349999999999994,1.0,1.0,2015,5,2,5,129,19,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2015-05-10,558062.273048,1024,95869.0,59.29,1.0,1.0,2015,5,2,6,130,19,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2015-05-11,524864.051063,1055,81414.0,59.23,0.0,0.0,2015,5,2,0,131,20,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2015-05-12,452162.874045,1014,77407.0,60.72,1.0,1.0,2015,5,2,1,132,20,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2015-05-13,446915.639008,1172,75555.0,60.5,0.0,0.0,2015,5,2,2,133,20,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2015-05-14,395609.666087,3153,72043.0,59.89,0.0,0.0,2015,5,2,3,134,20,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2015-05-15,483535.538107,5076,80107.0,59.73,0.0,0.0,2015,5,2,4,135,20,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2015-05-16,709798.552994,1196,99115.0,59.63333333333333,0.0,0.0,2015,5,2,5,136,20,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2015-05-17,798186.132143,1060,97521.0,59.53666666666666,0.0,0.0,2015,5,2,6,137,20,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2015-05-18,496595.01098,968,80398.0,59.44,0.0,0.0,2015,5,2,0,138,21,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2015-05-19,446375.4880335,999,76783.0,57.3,0.0,0.0,2015,5,2,1,139,21,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2015-05-20,466238.630977,1232,78779.0,58.96,0.0,0.0,2015,5,2,2,140,21,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2015-05-21,417006.136035,3115,74029.0,60.18,0.0,0.0,2015,5,2,3,141,21,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2015-05-22,458727.917031,4923,78307.0,58.88,0.0,0.0,2015,5,2,4,142,21,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2015-05-23,658882.9229615,970,95351.0,58.615,0.0,0.0,2015,5,2,5,143,21,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2015-05-24,738068.426823,1012,93816.0,58.35,1.0,1.0,2015,5,2,6,144,21,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2015-05-25,534802.790004,941,77956.0,58.085,0.0,0.0,2015,5,2,0,145,22,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
2015-05-26,463132.406006,887,74097.0,57.29,0.0,0.0,2015,5,2,1,146,22,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
2015-05-27,481804.96096,1007,76164.0,57.51,0.0,0.0,2015,5,2,2,147,22,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2015-05-28,428506.881011,3183,73171.0,57.69,0.0,0.0,2015,5,2,3,148,22,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
2015-05-29,560519.530038,5079,83081.0,60.25,0.0,0.0,2015,5,2,4,149,22,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2015-05-30,855728.291973,992,102728.0,60.24666666666667,0.0,0.0,2015,5,2,5,150,22,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2015-05-31,1023564.76704,1025,108057.0,60.24333333333333,0.0,0.0,2015,5,2,6,151,22,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
2015-06-01,812081.2027655,1388,91732.0,60.24,0.0,0.0,2015,6,2,0,152,23,0,1.2246467991473532e-16,-1.0,0.0,1.0
2015-06-02,753430.6418917,3643,84760.0,61.3,0.0,0.0,2015,6,2,1,153,23,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2015-06-03,747929.452075,5581,82916.0,59.67,0.0,0.0,2015,6,2,2,154,23,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2015-06-04,608994.6461083,3401,79588.0,58.0,0.0,0.0,2015,6,2,3,155,23,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2015-06-05,657675.126037,5144,83671.0,59.11,0.0,0.0,2015,6,2,4,156,23,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2015-06-06,904437.271141,1066,99584.0,58.79,0.0,0.0,2015,6,2,5,157,23,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2015-06-07,1070695.9178497,1068,98730.0,58.47,0.0,0.0,2015,6,2,6,158,23,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2015-06-08,696952.81204,949,81106.0,58.15,0.0,0.0,2015,6,2,0,159,24,0,1.2246467991473532e-16,-1.0,0.0,1.0
2015-06-09,623725.1071692,3216,78401.0,60.15,0.0,0.0,2015,6,2,1,160,24,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2015-06-10,641435.3719983,5373,77775.0,61.36,0.0,0.0,2015,6,2,2,161,24,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2015-06-11,510019.1489275,1369,73723.0,60.74,0.0,0.0,2015,6,2,3,162,24,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2015-06-12,606616.000975,6500,79332.0,59.96,0.0,0.0,2015,6,2,4,163,24,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2015-06-13,840727.775905,1564,95583.0,59.81666666666667,0.0,0.0,2015,6,2,5,164,24,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2015-06-14,967745.7218685,2239,93452.0,59.67333333333333,0.0,0.0,2015,6,2,6,165,24,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2015-06-15,666557.1317587,1495,79423.0,59.53,0.0,0.0,2015,6,2,0,166,25,0,1.2246467991473532e-16,-1.0,0.0,1.0
2015-06-16,672637.824072,3629,80948.0,60.01,0.0,0.0,2015,6,2,1,167,25,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2015-06-17,677171.157112,8606,80273.0,59.89,0.0,0.0,2015,6,2,2,168,25,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2015-06-18,556155.0391433,1775,76902.0,60.41,0.0,0.0,2015,6,2,3,169,25,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2015-06-19,659233.5706609,6748,83715.0,59.62,0.0,0.0,2015,6,2,4,170,25,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2015-06-20,936951.654373,1586,108362.0,59.75,0.0,0.0,2015,6,2,5,171,25,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2015-06-21,790568.421132,2389,92077.0,59.879999999999995,0.0,0.0,2015,6,2,6,172,25,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2015-06-22,701208.22895,1617,81755.0,60.01,0.0,0.0,2015,6,2,0,173,26,0,1.2246467991473532e-16,-1.0,0.0,1.0
2015-06-23,640322.326029,3756,78858.0,61.05,1.0,1.0,2015,6,2,1,174,26,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2015-06-24,643411.714061,9265,74979.0,60.01,0.0,0.0,2015,6,2,2,175,26,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2015-06-25,518700.9558973,1154,72661.0,59.59,3.0,1.0,2015,6,2,3,176,26,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2015-06-26,593299.460788,6213,78165.0,59.41,0.0,0.0,2015,6,2,4,177,26,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2015-06-27,831492.4641955,1166,92052.0,59.053333333333335,0.0,0.0,2015,6,2,5,178,26,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2015-06-28,976563.5890657,1994,93170.0,58.696666666666665,0.0,0.0,2015,6,2,6,179,26,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2015-06-29,639072.192193,1006,76946.0,58.34,0.0,0.0,2015,6,2,0,180,27,0,1.2246467991473532e-16,-1.0,0.0,1.0
2015-06-30,669548.425059,2927,80264.0,59.48,0.0,0.0,2015,6,2,1,181,27,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2015-07-01,885953.200992,8448,89117.0,56.94,0.0,0.0,2015,7,3,2,182,27,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2015-07-02,705642.2820965,1306,83862.0,56.93,0.0,0.0,2015,7,3,3,183,27,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2015-07-03,772773.3939200001,6484,88101.0,54.705,2.0,1.0,2015,7,3,4,184,27,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2015-07-04,1018541.84294,1252,102116.0,53.96333333333333,0.0,0.0,2015,7,3,5,185,27,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2015-07-05,982427.6819,2065,94248.0,53.221666666666664,0.0,0.0,2015,7,3,6,186,27,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2015-07-06,754949.70914,1033,86147.0,52.48,0.0,0.0,2015,7,3,0,187,28,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2015-07-07,654821.0515315,2971,76716.0,52.33,0.0,0.0,2015,7,3,1,188,28,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2015-07-08,732992.130029,8236,84116.0,51.61,0.0,0.0,2015,7,3,2,189,28,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2015-07-09,605032.4963965,1214,79197.0,52.76,0.0,0.0,2015,7,3,3,190,28,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2015-07-10,643986.381178,6406,81733.0,52.74,0.0,0.0,2015,7,3,4,191,28,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2015-07-11,794984.703157,1137,91861.0,52.556666666666665,0.0,0.0,2015,7,3,5,192,28,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2015-07-12,898731.936734,1942,90004.0,52.373333333333335,0.0,0.0,2015,7,3,6,193,28,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2015-07-13,647967.077874,1009,80081.0,52.19,0.0,0.0,2015,7,3,0,194,29,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2015-07-14,601452.258023,2851,76798.0,53.05,0.0,0.0,2015,7,3,1,195,29,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2015-07-15,664505.1001790001,8255,80203.0,51.4,0.0,0.0,2015,7,3,2,196,29,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2015-07-16,584042.727022,1225,77483.0,50.9,0.0,0.0,2015,7,3,3,197,29,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2015-07-17,653452.17114,6503,82400.0,50.88,0.0,0.0,2015,7,3,4,198,29,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2015-07-18,826353.336031,1126,93463.0,50.623333333333335,0.0,0.0,2015,7,3,5,199,29,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2015-07-19,894707.299378,1938,89543.0,50.36666666666667,0.0,0.0,2015,7,3,6,200,29,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2015-07-20,685961.243972,1357,82542.0,50.11,0.0,0.0,2015,7,3,0,201,30,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2015-07-21,607836.498977,3157,78316.0,50.59,0.0,0.0,2015,7,3,1,202,30,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2015-07-22,631385.408886,8415,77969.0,49.27,0.0,0.0,2015,7,3,2,203,30,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2015-07-23,541511.421067,1482,74744.0,48.11,1.0,1.0,2015,7,3,3,204,30,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2015-07-24,635244.2449785,6714,83784.0,47.98,1.0,1.0,2015,7,3,4,205,30,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2015-07-25,797427.520942,1529,92906.0,47.71,1.0,1.0,2015,7,3,5,206,30,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2015-07-26,875032.0362592,2383,90148.0,47.44,0.0,0.0,2015,7,3,6,207,30,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
2015-07-27,652999.1942961001,1466,80240.0,47.17,0.0,0.0,2015,7,3,0,208,31,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2015-07-28,594977.6665523,3408,77193.0,47.97,0.0,0.0,2015,7,3,1,209,31,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2015-07-29,625449.98155,8747,78724.0,48.77,0.0,0.0,2015,7,3,2,210,31,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2015-07-30,543393.592625,1662,75122.0,48.53,0.0,0.0,2015,7,3,3,211,31,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
2015-07-31,695083.4489723,7021,85907.0,47.11,0.0,0.0,2015,7,3,4,212,31,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2015-08-01,1044894.790061,1448,105307.0,46.49,0.0,0.0,2015,8,3,5,213,31,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2015-08-02,1043495.475018,2194,97134.0,45.87,0.0,0.0,2015,8,3,6,214,31,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2015-08-03,811119.83411,1405,89639.0,45.25,0.0,0.0,2015,8,3,0,215,32,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2015-08-04,726613.35811,3489,85613.0,45.75,0.0,0.0,2015,8,3,1,216,32,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2015-08-05,724346.594,8919,84912.0,45.13,1.0,1.0,2015,8,3,2,217,32,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2015-08-06,583375.211759,1529,80008.0,44.69,0.0,0.0,2015,8,3,3,218,32,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2015-08-07,663326.5180703,6744,85461.0,43.87,0.0,0.0,2015,8,3,4,219,32,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2015-08-08,784099.215997,1436,93044.0,44.22666666666667,0.0,0.0,2015,8,3,5,220,32,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2015-08-09,679410.125135,2287,79233.0,44.58333333333333,0.0,0.0,2015,8,3,6,221,32,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2015-08-10,785477.934216,1389,87127.0,44.94,1.0,1.0,2015,8,3,0,222,33,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2015-08-11,668280.357956,3358,82118.0,43.11,0.0,0.0,2015,8,3,1,223,33,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2015-08-12,678064.7316857,7917,82224.0,43.22,0.0,0.0,2015,8,3,2,224,33,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2015-08-13,557859.477954,1482,77320.0,42.27,0.0,0.0,2015,8,3,3,225,33,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2015-08-14,734484.205049,6748,85068.0,42.45,0.0,0.0,2015,8,3,4,226,33,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2015-08-15,936339.026059,1434,101204.0,42.27666666666667,1.0,1.0,2015,8,3,5,227,33,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2015-08-16,913846.62503,2166,91810.0,42.10333333333333,0.0,0.0,2015,8,3,6,228,33,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2015-08-17,694747.161863,1393,84497.0,41.93,0.0,0.0,2015,8,3,0,229,34,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2015-08-18,629475.6430527,3316,81121.0,42.58,0.0,0.0,2015,8,3,1,230,34,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2015-08-19,653733.3600063,7781,81318.0,40.75,0.0,0.0,2015,8,3,2,231,34,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2015-08-20,569443.704073,1511,78717.0,41.0,0.0,0.0,2015,8,3,3,232,34,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2015-08-21,653281.208151,7086,85259.0,40.45,0.0,0.0,2015,8,3,4,233,34,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2015-08-22,803270.157597,1653,94782.0,39.70666666666667,0.0,0.0,2015,8,3,5,234,34,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2015-08-23,865755.397429,2412,89641.0,38.96333333333333,0.0,0.0,2015,8,3,6,235,34,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2015-08-24,681575.9899773,1491,82462.0,38.22,1.0,1.0,2015,8,3,0,236,35,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2015-08-25,624698.33755,3525,78984.0,39.15,0.0,0.0,2015,8,3,1,237,35,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2015-08-26,640075.9908365,8142,78623.0,38.5,0.0,0.0,2015,8,3,2,238,35,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2015-08-27,548043.327354,1462,75910.0,42.47,0.0,0.0,2015,8,3,3,239,35,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2015-08-28,635737.2322,6846,81668.0,45.29,0.0,0.0,2015,8,3,4,240,35,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2015-08-29,876953.096934,1484,96050.0,46.593333333333334,0.0,0.0,2015,8,3,5,241,35,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2015-08-30,975697.601858,2310,92502.0,47.89666666666667,0.0,0.0,2015,8,3,6,242,35,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2015-08-31,776152.5521897,1257,86301.0,49.2,0.0,0.0,2015,8,3,0,243,36,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2015-09-01,906549.992952,3595,90485.0,45.38,0.0,0.0,2015,9,3,1,244,36,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2015-09-02,879033.0925,8161,88953.0,46.3,0.0,0.0,2015,9,3,2,245,36,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2015-09-03,707093.042,2241,83192.0,46.75,0.0,0.0,2015,9,3,3,246,36,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2015-09-04,736395.302632,7802,84429.0,46.02,0.0,0.0,2015,9,3,4,247,36,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2015-09-05,1052868.394291,2570,103308.0,46.00333333333334,0.0,0.0,2015,9,3,5,248,36,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2015-09-06,1147642.583011,3486,100483.0,45.986666666666665,0.0,0.0,2015,9,3,6,249,36,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2015-09-07,767382.7769737,2391,85728.0,45.97,0.0,0.0,2015,9,3,0,250,37,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2015-09-08,677312.236066,4385,81290.0,45.92,0.0,0.0,2015,9,3,1,251,37,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2015-09-09,705633.4998935,8964,81083.0,44.13,0.0,0.0,2015,9,3,2,252,37,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2015-09-10,577743.795026,2597,76378.0,45.85,0.0,0.0,2015,9,3,3,253,37,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2015-09-11,651330.167952,7873,80722.0,44.75,0.0,0.0,2015,9,3,4,254,37,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2015-09-12,921524.436013,2572,96719.0,44.52333333333333,0.0,0.0,2015,9,3,5,255,37,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2015-09-13,1023345.318906,3511,94872.0,44.29666666666667,0.0,0.0,2015,9,3,6,256,37,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2015-09-14,688405.190061,2433,80058.0,44.07,0.0,0.0,2015,9,3,0,257,38,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2015-09-15,682134.3540295,4657,80367.0,44.58,0.0,0.0,2015,9,3,1,258,38,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2015-09-16,742089.667998,9156,81886.0,47.12,0.0,0.0,2015,9,3,2,259,38,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2015-09-17,593577.802125,2563,75483.0,46.93,0.0,0.0,2015,9,3,3,260,38,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2015-09-18,653805.874946,7943,80610.0,44.71,0.0,0.0,2015,9,3,4,261,38,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2015-09-19,935893.481059,2727,97499.0,45.36333333333334,0.0,0.0,2015,9,3,5,262,38,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2015-09-20,1037532.860693,3551,94345.0,46.016666666666666,0.0,0.0,2015,9,3,6,263,38,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2015-09-21,717725.376959,2517,81429.0,46.67,0.0,0.0,2015,9,3,0,264,39,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2015-09-22,641914.7389995,4480,77608.0,46.17,0.0,0.0,2015,9,3,1,265,39,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2015-09-23,690419.721922,9189,78775.0,44.53,0.0,0.0,2015,9,3,2,266,39,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2015-09-24,557321.610921,2352,73545.0,44.94,0.0,0.0,2015,9,3,3,267,39,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2015-09-25,646083.8750635,7739,79507.0,45.55,0.0,0.0,2015,9,3,4,268,39,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2015-09-26,890486.060145,2486,94388.0,45.166666666666664,0.0,0.0,2015,9,3,5,269,39,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2015-09-27,1018062.963565,3382,92915.0,44.78333333333333,0.0,0.0,2015,9,3,6,270,39,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2015-09-28,671261.0640092,2245,77182.0,44.4,1.0,1.0,2015,9,3,0,271,40,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2015-09-29,609130.6581453,4278,74165.0,45.24,0.0,0.0,2015,9,3,1,272,40,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2015-09-30,711182.539054,9027,77848.0,45.06,0.0,0.0,2015,9,3,2,273,40,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2015-10-01,796340.858947,2231,83792.0,44.75,0.0,0.0,2015,10,4,3,274,40,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2015-10-02,830719.387744,7801,87428.0,45.54,0.0,0.0,2015,10,4,4,275,40,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2015-10-03,1179376.177625,2220,105572.0,45.78666666666667,0.0,0.0,2015,10,4,5,276,40,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2015-10-04,1234130.938595,3011,100646.0,46.03333333333333,0.0,0.0,2015,10,4,6,277,40,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2015-10-05,809524.837996,1990,86220.0,46.28,0.0,0.0,2015,10,4,0,278,41,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2015-10-06,696169.275967,3989,80330.0,48.53,0.0,0.0,2015,10,4,1,279,41,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2015-10-07,720562.330573,8798,81073.0,47.86,1.0,1.0,2015,10,4,2,280,41,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2015-10-08,603066.030064,2042,78172.0,49.46,0.0,0.0,2015,10,4,3,281,41,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2015-10-09,873934.7190479999,7815,90250.0,49.67,1.0,1.0,2015,10,4,4,282,41,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
